CODMES;CLIENTE;CLIENTE;NUMBANCOS;EDAD;BCOTCMAX;GENERO
201912;2090;DEPENDIENTE;1;23;IBK;F
201912;2091;DEPENDIENTE;1;22;IBK;M
201912;2092;PROFESIONAL INDEPENDIENTE;4;22;BBVA;F
201912;2093;DEPENDIENTE;2;48;CENCOSUD;F
201912;2094;INFORMAL;3;29;CENCOSUD;M
201912;2095;DEPENDIENTE;2;28;IBK;M
201912;2096;DEPENDIENTE;3;32;BCP;M
201912;2097;INFORMAL;1;21;IBK;F
201912;2098;INFORMAL;1;25;IBK;M
201912;2099;INFORMAL;1;26;IBK;F
201912;2100;DEPENDIENTE;2;38;BBVA;F
201912;2101;DEPENDIENTE;1;24;IBK;F
201912;2102;INFORMAL;1;54;FALABELLA;F
201912;2103;INFORMAL;4;48;BBVA;F
201912;2104;DEPENDIENTE;3;45;IBK;F
201912;2105;INFORMAL;3;25;FINANC_UNO;F
201912;2106;DEPENDIENTE;1;28;RIPLEY;F
201912;2107;DEPENDIENTE;1;27;BCP;F
201912;2108;PROFESIONAL INDEPENDIENTE;1;29;IBK;M
201912;2109;PROFESIONAL INDEPENDIENTE;1;42;BCP;M
201912;2110;DEPENDIENTE;1;32;IBK;M
201912;2111;INFORMAL;1;25;IBK;M
201912;2112;PROFESIONAL INDEPENDIENTE;1;44;IBK;F
201912;2113;DEPENDIENTE;1;51;IBK;M
201912;2114;INFORMAL;1;31;IBK;M
201912;2115;INFORMAL;3;54;FALABELLA;F
201912;2116;INFORMAL;3;52;IBK;F
201912;2117;DEPENDIENTE;4;55;BCP;M
201912;2118;INFORMAL;1;33;CENCOSUD;F
201912;2119;INFORMAL;1;22;IBK;M
201912;2120;INFORMAL;2;27;RIPLEY;F
201912;2121;DEPENDIENTE;5;67;BBVA;F
201912;2122;INFORMAL;1;25;FINANC_UNO;F
201912;2123;DEPENDIENTE;2;29;IBK;M
201912;2124;INFORMAL;2;39;BCP;M
201912;2125;DEPENDIENTE;1;40;IBK;M
201912;2126;DEPENDIENTE;2;25;FALABELLA;M
201912;2127;NO LABORA;1;26;IBK;M
201912;2128;PROFESIONAL INDEPENDIENTE;2;36;BCP;M
201912;2129;INFORMAL;2;64;IBK;M
201912;2130;INFORMAL;2;62;FINANC_UNO;M
201912;2131;INFORMAL;1;60;IBK;M
201912;2132;DEPENDIENTE;3;27;IBK;M
201912;2133;INFORMAL;1;26;IBK;F
201912;2134;DEPENDIENTE;1;26;IBK;M
201912;2135;INFORMAL;1;36;IBK;F
201912;2136;DEPENDIENTE;1;29;IBK;F
201912;2137;DEPENDIENTE;1;25;IBK;M
201912;2138;INFORMAL;4;40;BCP;M
201912;2139;DEPENDIENTE;1;31;IBK;M
201912;2140;PROFESIONAL INDEPENDIENTE;3;30;BCP;F
201912;2141;PROFESIONAL INDEPENDIENTE;1;41;IBK;M
201912;2142;DEPENDIENTE;1;32;IBK;F
201912;2143;INFORMAL;1;26;IBK;F
201912;2144;INFORMAL;1;24;IBK;F
201912;2145;DEPENDIENTE;1;21;BBVA;F
201912;2146;INFORMAL;2;35;IBK;F
201912;2147;INFORMAL;1;26;IBK;F
201912;2148;DEPENDIENTE;2;29;BCP;M
201912;2149;INFORMAL;3;28;FINANCIERO;M
201912;2150;INFORMAL;1;50;IBK;F
201912;2151;INFORMAL;1;54;IBK;F
201912;2152;INFORMAL;1;27;IBK;F
201912;2153;PROFESIONAL INDEPENDIENTE;2;29;FALABELLA;M
201912;2154;INFORMAL;1;51;RIPLEY;F
201912;2155;INFORMAL;2;24;FALABELLA;F
201912;2156;PROFESIONAL INDEPENDIENTE;1;33;IBK;M
201912;2157;DEPENDIENTE;2;24;IBK;F
201912;2158;DEPENDIENTE;1;26;IBK;F
201912;2159;INFORMAL;2;37;BBVA;F
201912;2160;DEPENDIENTE;1;36;IBK;M
201912;2161;DEPENDIENTE;1;24;BCP;M
201912;2162;INFORMAL;3;47;CREDISCOTIA;F
201912;2163;DEPENDIENTE;1;37;IBK;F
201912;2164;INFORMAL;1;27;IBK;F
201912;2165;INFORMAL;3;37;FINANC_UNO;F
201912;2166;DEPENDIENTE;1;36;FALABELLA;M
201912;2167;DEPENDIENTE;1;50;IBK;F
201912;2168;PROFESIONAL INDEPENDIENTE;2;51;SCOTIA;M
201912;2169;INFORMAL;1;23;IBK;F
201912;2170;INFORMAL;2;24;IBK;M
201912;2171;DEPENDIENTE;1;29;BBVA;M
201912;2172;INFORMAL;1;70;IBK;F
201912;2173;DEPENDIENTE;1;29;IBK;M
201912;2174;DEPENDIENTE;1;22;FINANCIERO;M
201912;2175;INFORMAL;1;38;IBK;M
201912;2176;PROFESIONAL INDEPENDIENTE;1;28;BCP;M
201912;2177;DEPENDIENTE;2;37;IBK;M
201912;2178;PROFESIONAL INDEPENDIENTE;2;27;FALABELLA;M
201912;2179;INFORMAL;2;50;RIPLEY;F
201912;2180;DEPENDIENTE;1;31;IBK;F
201912;2181;DEPENDIENTE;1;51;BCP;M
201912;2182;MICROEMPRESARIO FORMAL - INDEPENDIENTE;1;21;IBK;F
201912;2183;PROFESIONAL INDEPENDIENTE;3;31;RIPLEY;F
201912;2184;INFORMAL;1;25;IBK;M
201912;2185;PROFESIONAL INDEPENDIENTE;3;29;FALABELLA;M
201912;2186;DEPENDIENTE;1;30;IBK;M
201912;2187;INFORMAL;1;26;BBVA;M
201912;2188;MICROEMPRESARIO FORMAL - INDEPENDIENTE;1;41;IBK;F
201912;2189;DEPENDIENTE;1;64;IBK;M
201912;2190;PROFESIONAL INDEPENDIENTE;1;36;FALABELLA;M
201912;2191;INFORMAL;1;21;IBK;F
201912;2192;INFORMAL;1;37;IBK;F
201912;2193;DEPENDIENTE;1;23;BBVA;F
201912;2194;DEPENDIENTE;1;24;IBK;M
201912;2195;INFORMAL;2;57;FINANC_UNO;M
201912;2196;INFORMAL;1;40;IBK;M
201912;2197;PROFESIONAL INDEPENDIENTE;1;34;BCP;M
201912;2198;PROFESIONAL INDEPENDIENTE;1;23;BCP;F
201912;2199;INFORMAL;1;47;IBK;F
201912;2200;DEPENDIENTE;1;25;IBK;F
201912;2201;DEPENDIENTE;1;29;IBK;M
201912;2202;DEPENDIENTE;2;29;IBK;M
201912;2203;DEPENDIENTE;2;32;FALABELLA;F
201912;2204;PROFESIONAL INDEPENDIENTE;1;52;RIPLEY;F
201912;2205;DEPENDIENTE;2;25;BCP;M
201912;2206;DEPENDIENTE;1;29;IBK;M
201912;2207;DEPENDIENTE;4;50;FINANC_UNO;F
201912;2208;INFORMAL;1;26;IBK;M
201912;2209;INFORMAL;1;35;IBK;M
201912;2210;DEPENDIENTE;2;26;IBK;M
201912;2211;PROFESIONAL INDEPENDIENTE;1;31;BCP;M
201912;2212;INFORMAL;1;26;IBK;F
201912;2213;DEPENDIENTE;1;23;FINANC_UNO;F
201912;2214;DEPENDIENTE;2;43;IBK;M
201912;2215;INFORMAL;1;26;BCP;F
201912;2216;INFORMAL;2;32;IBK;F
201912;2217;DEPENDIENTE;1;52;RIPLEY;F
201912;2218;INFORMAL;1;33;IBK;M
201912;2219;DEPENDIENTE;3;51;FINANC_UNO;M
201912;2220;PROFESIONAL INDEPENDIENTE;2;31;BBVA;F
201912;2221;INFORMAL;1;43;IBK;F
201912;2222;INFORMAL;1;23;IBK;M
201912;2223;DEPENDIENTE;1;22;IBK;M
201912;2224;DEPENDIENTE;2;29;BCP;M
201912;2225;DEPENDIENTE;1;30;BCP;M
201912;2226;PROFESIONAL INDEPENDIENTE;3;23;BBVA;F
201912;2227;DEPENDIENTE;1;27;BCP;M
201912;2228;PROFESIONAL INDEPENDIENTE;1;47;FALABELLA;F
201912;2229;DEPENDIENTE;1;28;IBK;M
201912;2230;INFORMAL;1;25;IBK;M
201912;2231;INFORMAL;1;26;IBK;M
201912;2232;INFORMAL;2;49;CREDISCOTIA;M
201912;2233;DEPENDIENTE;1;38;BBVA;M
201912;2234;INFORMAL;3;38;FALABELLA;F
201912;2235;DEPENDIENTE;1;35;IBK;M
201912;2236;INFORMAL;1;24;FINANC_UNO;M
201912;2237;DEPENDIENTE;2;22;IBK;M
201912;2238;DEPENDIENTE;1;23;IBK;F
201912;2239;DEPENDIENTE;1;26;FALABELLA;M
201912;2240;DEPENDIENTE;1;26;IBK;F
201912;2241;DEPENDIENTE;3;38;IBK;M
201912;2242;DEPENDIENTE;1;23;IBK;M
201912;2243;INFORMAL;1;23;IBK;F
201912;2244;INFORMAL;2;53;CENCOSUD;F
201912;2245;DEPENDIENTE;1;48;IBK;M
201912;2246;DEPENDIENTE;1;44;BBVA;M
201912;2247;INFORMAL;2;23;SCOTIA;F
201912;2248;DEPENDIENTE;2;30;FINANC_UNO;F
201912;2249;DEPENDIENTE;1;44;IBK;F
201912;2250;DEPENDIENTE;1;23;FALABELLA;F
201912;2251;PROFESIONAL INDEPENDIENTE;1;23;IBK;M
201912;2252;MICROEMPRESARIO FORMAL - INDEPENDIENTE;1;38;IBK;M
201912;2253;INFORMAL;1;35;BBVA;F
201912;2254;INFORMAL;1;27;IBK;M
201912;2255;DEPENDIENTE;3;63;RIPLEY;F
201912;2256;DEPENDIENTE;1;46;IBK;M
201912;2257;INFORMAL;4;54;FINANC_UNO;M
201912;2258;INFORMAL;1;42;IBK;F
201912;2259;DEPENDIENTE;1;35;FINANC_UNO;M
201912;2260;DEPENDIENTE;1;25;IBK;F
201912;2261;INFORMAL;3;39;FINANC_UNO;F
201912;2262;DEPENDIENTE;1;26;IBK;F
201912;2263;JUBILADO;4;64;CREDISCOTIA;M
201912;2264;DEPENDIENTE;1;32;CENCOSUD;F
201912;2265;DEPENDIENTE;2;45;IBK;F
201912;2266;INFORMAL;4;30;BBVA;M
201912;2267;DEPENDIENTE;3;25;IBK;F
201912;2268;DEPENDIENTE;1;25;FALABELLA;M
201912;2269;PROFESIONAL INDEPENDIENTE;2;48;IBK;F
201912;2270;INFORMAL;4;28;BBVA;M
201912;2271;INFORMAL;4;61;CREDISCOTIA;F
201912;2272;INFORMAL;4;51;IBK;M
201912;2273;INFORMAL;1;23;IBK;M
201912;2274;DEPENDIENTE;1;23;BBVA;M
201912;2275;INFORMAL;4;49;FINANC_UNO;M
201912;2276;DEPENDIENTE;4;38;BBVA;M
201912;2277;DEPENDIENTE;3;42;FINANC_UNO;M
201912;2278;PROFESIONAL INDEPENDIENTE;3;29;BCP;F
201912;2279;DEPENDIENTE;1;30;IBK;F
201912;2280;DEPENDIENTE;1;32;IBK;M
201912;2281;INFORMAL;2;36;BCP;M
201912;2282;PROFESIONAL INDEPENDIENTE;1;36;SCOTIA;F
201912;2283;PROFESIONAL INDEPENDIENTE;1;34;FALABELLA;M
201912;2284;INFORMAL;1;28;FALABELLA;F
201912;2285;INFORMAL;1;45;IBK;M
201912;2286;INFORMAL;2;29;BCP;F
201912;2287;DEPENDIENTE;1;55;FINANC_UNO;M
201912;2288;INFORMAL;2;24;IBK;F
201912;2289;INFORMAL;1;42;IBK;F
201912;2290;DEPENDIENTE;1;26;IBK;M
201912;2291;DEPENDIENTE;2;34;FINANCIERO;M
201912;2292;PROFESIONAL INDEPENDIENTE;1;24;BCP;M
201912;2293;PROFESIONAL INDEPENDIENTE;4;55;FALABELLA;M
201912;2294;MICROEMPRESARIO FORMAL - INDEPENDIENTE;2;30;IBK;M
201912;2295;DEPENDIENTE;1;22;IBK;F
201912;2296;INFORMAL;1;29;IBK;F
201912;2297;DEPENDIENTE;1;45;IBK;F
201912;2298;PROFESIONAL INDEPENDIENTE;3;24;BCP;M
201912;2299;INFORMAL;1;24;IBK;F
201912;2300;INFORMAL;2;45;BBVA;M
201912;2301;INFORMAL;5;52;FINANCIERO;M
201912;2302;DEPENDIENTE;1;21;BCP;F
201912;2303;JUBILADO;3;63;CREDISCOTIA;M
201912;2304;INFORMAL;4;66;IBK;F
201912;2305;INFORMAL;1;55;IBK;F
201912;2306;DEPENDIENTE;3;67;IBK;M
201912;2307;INFORMAL;1;33;FALABELLA;M
201912;2308;DEPENDIENTE;2;29;FALABELLA;M
201912;2309;PROFESIONAL INDEPENDIENTE;1;63;IBK;F
201912;2310;DEPENDIENTE;3;57;SCOTIA;F
201912;2311;DEPENDIENTE;1;61;CENCOSUD;M
201912;2312;DEPENDIENTE;4;42;SCOTIA;M
201912;2313;INFORMAL;1;47;FINANC_UNO;M
201912;2314;PROFESIONAL INDEPENDIENTE;1;37;BCP;M
201912;2315;PROFESIONAL INDEPENDIENTE;1;28;IBK;F
201912;2316;PROFESIONAL INDEPENDIENTE;2;44;CREDISCOTIA;F
201912;2317;PROFESIONAL INDEPENDIENTE;2;28;BBVA;F
201912;2318;DEPENDIENTE;2;25;IBK;M
201912;2319;DEPENDIENTE;1;41;IBK;M
201912;2320;PROFESIONAL INDEPENDIENTE;1;27;FALABELLA;M
201912;2321;PROFESIONAL INDEPENDIENTE;1;37;IBK;M
201912;2322;INFORMAL;3;31;CREDISCOTIA;F
201912;2323;PROFESIONAL INDEPENDIENTE;1;52;IBK;M
201912;2324;DEPENDIENTE;2;33;BBVA;M
201912;2325;DEPENDIENTE;1;70;IBK;M
201912;2326;PROFESIONAL INDEPENDIENTE;3;24;BBVA;F
201912;2327;DEPENDIENTE;1;25;IBK;F
201912;2328;DEPENDIENTE;2;59;IBK;F
201912;2329;DEPENDIENTE;1;28;IBK;M
201912;2330;DEPENDIENTE;1;50;FINANC_UNO;M
201912;2331;INFORMAL;2;29;CENCOSUD;F
201912;2332;INFORMAL;1;45;IBK;F
201912;2333;DEPENDIENTE;1;59;BCP;F
201912;2334;INFORMAL;1;46;IBK;M
201912;2335;INFORMAL;2;25;FINANC_UNO;F
201912;2336;INFORMAL;1;26;BBVA;F
201912;2337;INFORMAL;1;23;IBK;M
201912;2338;PROFESIONAL INDEPENDIENTE;1;21;IBK;M
201912;2339;DEPENDIENTE;4;42;FALABELLA;M
201912;2340;INFORMAL;4;43;CENCOSUD;F
201912;2341;INFORMAL;4;60;IBK;M
201912;2342;PROFESIONAL INDEPENDIENTE;1;24;IBK;F
201912;2343;INFORMAL;3;23;CENCOSUD;F
201912;2344;DEPENDIENTE;3;32;BCP;M
201912;2345;PROFESIONAL INDEPENDIENTE;2;57;SCOTIA;F
201912;2346;PROFESIONAL INDEPENDIENTE;1;58;BCP;M
201912;2347;INFORMAL;1;29;IBK;M
201912;2348;PROFESIONAL INDEPENDIENTE;1;56;FALABELLA;F
201912;2349;DEPENDIENTE;1;52;IBK;M
201912;2350;PROFESIONAL INDEPENDIENTE;2;52;SCOTIA;F
201912;2351;INFORMAL;1;54;BCP;M
201912;2352;DEPENDIENTE;1;39;BCP;M
201912;2353;INFORMAL;1;44;BCP;F
201912;2354;DEPENDIENTE;1;46;IBK;F
201912;2355;PROFESIONAL INDEPENDIENTE;3;40;FALABELLA;M
201912;2356;DEPENDIENTE;2;26;BCP;F
201912;2357;PROFESIONAL INDEPENDIENTE;3;40;SCOTIA;M
201912;2358;DEPENDIENTE;1;31;FINANC_UNO;M
201912;2359;PROFESIONAL INDEPENDIENTE;2;27;BCP;F
201912;2360;PROFESIONAL INDEPENDIENTE;3;48;FINANC_UNO;M
201912;2361;INFORMAL;3;28;FALABELLA;M
201912;2362;DEPENDIENTE;2;32;FINANC_UNO;M
201912;2363;DEPENDIENTE;1;30;BBVA;M
201912;2364;INFORMAL;2;43;IBK;M
201912;2365;DEPENDIENTE;2;31;IBK;F
201912;2366;DEPENDIENTE;2;25;BCP;M
201912;2367;DEPENDIENTE;1;47;SCOTIA;M
201912;2368;DEPENDIENTE;3;43;FINANC_UNO;F
201912;2369;INFORMAL;2;27;BIF;M
201912;2370;JUBILADO;2;71;IBK;F
201912;2371;JUBILADO;4;61;FINANC_UNO;M
201912;2372;DEPENDIENTE;3;38;BBVA;M
201912;2373;PROFESIONAL INDEPENDIENTE;1;24;IBK;F
201912;2374;INFORMAL;2;52;CREDISCOTIA;F
201912;2375;DEPENDIENTE;2;24;FALABELLA;M
201912;2376;PROFESIONAL INDEPENDIENTE;1;24;BCP;F
201912;2377;PROFESIONAL INDEPENDIENTE;3;25;CENCOSUD;F
201912;2378;INFORMAL;2;53;IBK;F
201912;2379;INFORMAL;3;40;SCOTIA;M
201912;2380;DEPENDIENTE;1;41;IBK;F
201912;2381;PROFESIONAL INDEPENDIENTE;4;49;BBVA;F
201912;2382;DEPENDIENTE;1;55;IBK;F
201912;2383;PROFESIONAL INDEPENDIENTE;3;37;RIPLEY;F
201912;2384;DEPENDIENTE;1;39;BBVA;M
201912;2385;PROFESIONAL INDEPENDIENTE;3;30;BCP;F
201912;2386;PROFESIONAL INDEPENDIENTE;1;30;IBK;M
201912;2387;DEPENDIENTE;2;40;RIPLEY;F
201912;2388;INFORMAL;1;37;IBK;F
201912;2389;DEPENDIENTE;4;41;BIF;M
201912;2390;DEPENDIENTE;1;26;IBK;M
201912;2391;PROFESIONAL INDEPENDIENTE;1;24;BCP;F
201912;2392;INFORMAL;1;50;FINANCIERO;F
201912;2393;INFORMAL;1;31;IBK;F
201912;2394;INFORMAL;2;48;IBK;F
201912;2395;DEPENDIENTE;4;46;SCOTIA;F
201912;2396;DEPENDIENTE;1;41;IBK;F
201912;2397;DEPENDIENTE;5;28;FALABELLA;F
201912;2398;DEPENDIENTE;1;43;IBK;F
201912;2399;INFORMAL;1;42;FINANC_UNO;F
201912;2400;DEPENDIENTE;3;35;FINANC_UNO;F
201912;2401;INFORMAL;1;22;IBK;M
201912;2402;INFORMAL;1;47;IBK;M
201912;2403;INFORMAL;1;22;BCP;M
201912;2404;DEPENDIENTE;1;22;FALABELLA;F
201912;2405;DEPENDIENTE;2;34;FINANC_UNO;F
201912;2406;INFORMAL;2;31;FALABELLA;M
201912;2407;DEPENDIENTE;1;39;FINANC_UNO;M
201912;2408;JUBILADO;1;71;FINANCIERO;M
201912;2409;INFORMAL;2;24;FALABELLA;F
201912;2410;INFORMAL;1;70;IBK;M
201912;2411;INFORMAL;1;70;IBK;F
201912;2412;PROFESIONAL INDEPENDIENTE;2;27;IBK;F
201912;2413;DEPENDIENTE;1;58;BCP;M
201912;2414;DEPENDIENTE;1;25;IBK;F
201912;2415;DEPENDIENTE;1;26;IBK;M
201912;2416;INFORMAL;5;37;SCOTIA;M
201912;2417;DEPENDIENTE;1;23;IBK;M
201912;2418;PROFESIONAL INDEPENDIENTE;1;35;FALABELLA;F
201912;2419;DEPENDIENTE;1;39;FINANC_UNO;M
201912;2420;INFORMAL;1;23;IBK;M
201912;2421;INFORMAL;2;44;FALABELLA;M
201912;2422;DEPENDIENTE;1;41;BCP;F
201912;2423;INFORMAL;1;41;IBK;F
201912;2424;JUBILADO;1;70;IBK;M
201912;2425;INFORMAL;2;48;CREDISCOTIA;M
201912;2426;DEPENDIENTE;1;23;IBK;M
201912;2427;INFORMAL;1;49;IBK;M
201912;2428;INFORMAL;2;26;CREDISCOTIA;M
201912;2429;DEPENDIENTE;1;49;IBK;F
201912;2430;DEPENDIENTE;2;52;SCOTIA;M
201912;2431;DEPENDIENTE;1;23;IBK;F
201912;2432;DEPENDIENTE;2;28;FALABELLA;M
201912;2433;INFORMAL;1;56;IBK;F
201912;2434;DEPENDIENTE;3;61;IBK;M
201912;2435;MICROEMPRESARIO FORMAL - INDEPENDIENTE;2;25;FALABELLA;M
201912;2436;PROFESIONAL INDEPENDIENTE;2;38;BCP;M
201912;2437;DEPENDIENTE;1;23;IBK;F
201912;2438;DEPENDIENTE;2;30;FINANC_UNO;M
201912;2439;PROFESIONAL INDEPENDIENTE;1;37;FALABELLA;F
201912;2440;DEPENDIENTE;1;30;IBK;M
201912;2441;INFORMAL;4;47;AZTECA;F
201912;2442;DEPENDIENTE;1;22;IBK;F
201912;2443;INFORMAL;1;23;IBK;M
201912;2444;MICROEMPRESARIO FORMAL - INDEPENDIENTE;2;31;SCOTIA;F
201912;2445;PROFESIONAL INDEPENDIENTE;4;47;BBVA;F
201912;2446;DEPENDIENTE;4;31;BBVA;M
201912;2447;INFORMAL;1;39;IBK;M
201912;2448;DEPENDIENTE;3;28;CENCOSUD;M
201912;2449;INFORMAL;1;53;IBK;F
201912;2450;PROFESIONAL INDEPENDIENTE;3;27;BBVA;M
201912;2451;INFORMAL;3;64;FALABELLA;M
201912;2452;INFORMAL;1;30;CENCOSUD;F
201912;2453;INFORMAL;2;24;BCP;M
201912;2454;DEPENDIENTE;1;41;IBK;F
201912;2455;DEPENDIENTE;1;24;FINANC_UNO;F
201912;2456;PROFESIONAL INDEPENDIENTE;1;45;FALABELLA;M
201912;2457;INFORMAL;1;31;BCP;F
201912;2458;PROFESIONAL INDEPENDIENTE;1;44;IBK;M
201912;2459;PROFESIONAL INDEPENDIENTE;3;26;FINANC_UNO;F
201912;2460;INFORMAL;1;36;BBVA;M
201912;2461;DEPENDIENTE;2;39;AZTECA;M
201912;2462;INFORMAL;4;37;FINANC_UNO;F
201912;2463;DEPENDIENTE;1;27;BBVA;M
201912;2464;INFORMAL;1;58;IBK;M
201912;2465;DEPENDIENTE;2;38;SCOTIA;M
201912;2466;PROFESIONAL INDEPENDIENTE;1;42;BIF;M
201912;2467;PROFESIONAL INDEPENDIENTE;2;31;BCP;F
201912;2468;INFORMAL;1;28;IBK;M
201912;2469;PROFESIONAL INDEPENDIENTE;1;22;IBK;F
201912;2470;INFORMAL;3;28;BCP;F
201912;2471;INFORMAL;3;44;IBK;F
201912;2472;DEPENDIENTE;4;53;SCOTIA;F
201912;2473;INFORMAL;1;41;SCOTIA;F
201912;2474;INFORMAL;1;25;IBK;M
201912;2475;INFORMAL;1;44;IBK;M
201912;2476;DEPENDIENTE;3;23;FINANC_UNO;M
201912;2477;INFORMAL;1;27;BBVA;F
201912;2478;PROFESIONAL INDEPENDIENTE;1;27;BCP;M
201912;2479;MICROEMPRESARIO FORMAL - INDEPENDIENTE;1;67;BCP;M
201912;2480;INFORMAL;1;33;IBK;F
201912;2481;INFORMAL;1;28;FALABELLA;F
201912;2482;DEPENDIENTE;1;34;IBK;M
201912;2483;DEPENDIENTE;2;56;IBK;M
201912;2484;INFORMAL;1;28;IBK;F
201912;2485;DEPENDIENTE;2;23;FALABELLA;M
201912;2486;INFORMAL;2;44;CENCOSUD;F
201912;2487;DEPENDIENTE;3;41;FINANC_UNO;F
201912;2488;INFORMAL;1;29;IBK;M
201912;2489;INFORMAL;1;30;IBK;M
201912;2490;DEPENDIENTE;1;28;IBK;M
201912;2491;INFORMAL;1;27;BCP;M
201912;2492;INFORMAL;3;63;CREDISCOTIA;M
201912;2493;DEPENDIENTE;4;29;IBK;M
201912;2494;MICROEMPRESARIO FORMAL - INDEPENDIENTE;4;46;BCP;F
201912;2495;INFORMAL;1;21;IBK;F
201912;2496;INFORMAL;1;22;IBK;M
201912;2497;DEPENDIENTE;3;37;BCP;M
201912;2498;DEPENDIENTE;1;43;FINANC_UNO;F
201912;2499;DEPENDIENTE;3;28;SCOTIA;M
201912;2500;DEPENDIENTE;2;55;SCOTIA;M
201912;2501;INFORMAL;2;24;IBK;M
201912;2502;DEPENDIENTE;2;44;BCP;F
201912;2503;INFORMAL;3;37;CENCOSUD;M
201912;2504;INFORMAL;1;42;IBK;M
201912;2505;PROFESIONAL INDEPENDIENTE;1;32;IBK;F
201912;2506;INFORMAL;1;23;IBK;F
201912;2507;PROFESIONAL INDEPENDIENTE;2;25;FALABELLA;F
201912;2508;INFORMAL;1;24;IBK;M
201912;2509;DEPENDIENTE;1;37;IBK;M
201912;2510;INFORMAL;1;32;IBK;M
201912;2511;INFORMAL;2;40;CREDISCOTIA;F
201912;2512;INFORMAL;3;52;SCOTIA;M
201912;2513;INFORMAL;3;41;FALABELLA;F
201912;2514;INFORMAL;1;34;FINANC_UNO;M
201912;2515;INFORMAL;1;50;FALABELLA;F
201912;2516;INFORMAL;1;46;IBK;F
201912;2517;DEPENDIENTE;3;58;FINANC_UNO;M
201912;2518;INFORMAL;3;37;FINANC_UNO;F
201912;2519;INFORMAL;2;67;RIPLEY;F
201912;2520;PROFESIONAL INDEPENDIENTE;4;60;BCP;F
201912;2521;NO LABORA;1;38;IBK;M
201912;2522;INFORMAL;1;21;IBK;M
201912;2523;INFORMAL;1;69;IBK;M
201912;2524;DEPENDIENTE;1;22;IBK;F
201912;2525;INFORMAL;2;30;FINANC_UNO;F
201912;2526;PROFESIONAL INDEPENDIENTE;2;40;IBK;F
201912;2527;DEPENDIENTE;4;30;IBK;F
201912;2528;MICROEMPRESARIO FORMAL - INDEPENDIENTE;3;65;FINANC_UNO;F
201912;2529;PROFESIONAL INDEPENDIENTE;1;30;IBK;F
201912;2530;INFORMAL;4;34;SCOTIA;F
201912;2531;DEPENDIENTE;1;23;IBK;F
201912;2532;INFORMAL;1;53;IBK;M
201912;2533;DEPENDIENTE;2;32;BCP;F
201912;2534;DEPENDIENTE;1;33;IBK;M
201912;2535;DEPENDIENTE;1;31;BBVA;M
201912;2536;PROFESIONAL INDEPENDIENTE;2;41;IBK;F
201912;2537;MICROEMPRESARIO FORMAL - INDEPENDIENTE;3;50;FALABELLA;M
201912;2538;DEPENDIENTE;1;40;BCP;F
201912;2539;INFORMAL;1;40;IBK;M
201912;2540;DEPENDIENTE;1;24;IBK;F
201912;2541;PROFESIONAL INDEPENDIENTE;3;26;BCP;F
201912;2542;INFORMAL;3;58;FINANC_UNO;M
201912;2543;INFORMAL;4;30;CREDISCOTIA;F
201912;2544;INFORMAL;1;28;BCP;M
201912;2545;INFORMAL;1;23;IBK;M
201912;2546;INFORMAL;4;60;IBK;M
201912;2547;INFORMAL;2;38;BBVA;M
201912;2548;DEPENDIENTE;2;42;BBVA;F
201912;2549;INFORMAL;1;64;IBK;F
201912;2550;INFORMAL;2;36;FINANC_UNO;M
201912;2551;PROFESIONAL INDEPENDIENTE;1;32;IBK;F
201912;2552;INFORMAL;1;56;CREDISCOTIA;F
201912;2553;DEPENDIENTE;2;34;BCP;F
201912;2554;INFORMAL;4;39;FALABELLA;M
201912;2555;DEPENDIENTE;1;37;IBK;M
201912;2556;INFORMAL;3;27;FALABELLA;F
201912;2557;PROFESIONAL INDEPENDIENTE;2;49;SCOTIA;M
201912;2558;DEPENDIENTE;2;62;IBK;M
201912;2559;PROFESIONAL INDEPENDIENTE;1;24;IBK;F
201912;2560;PROFESIONAL INDEPENDIENTE;2;40;RIPLEY;F
201912;2561;INFORMAL;1;45;IBK;F
201912;2562;INFORMAL;1;23;BCP;M
201912;2563;INFORMAL;1;28;FINANC_UNO;M
201912;2564;DEPENDIENTE;3;39;FALABELLA;F
201912;2565;PROFESIONAL INDEPENDIENTE;1;21;IBK;F
201912;2566;PROFESIONAL INDEPENDIENTE;1;21;IBK;F
201912;2567;INFORMAL;2;26;IBK;F
201912;2568;INFORMAL;1;42;IBK;F
201912;2569;INFORMAL;1;48;IBK;M
201912;2570;INFORMAL;1;49;IBK;M
201912;2571;PROFESIONAL INDEPENDIENTE;2;40;FALABELLA;M
201912;2572;INFORMAL;3;55;CREDISCOTIA;M
201912;2573;PROFESIONAL INDEPENDIENTE;1;27;IBK;M
201912;2574;INFORMAL;3;34;CENCOSUD;M
201912;2575;INFORMAL;1;49;IBK;F
201912;2576;DEPENDIENTE;4;51;FALABELLA;M
201912;2577;DEPENDIENTE;1;31;FALABELLA;M
201912;2578;PROFESIONAL INDEPENDIENTE;1;25;IBK;F
201912;2579;DEPENDIENTE;4;42;FALABELLA;F
201912;2580;PROFESIONAL INDEPENDIENTE;4;50;FINANC_UNO;F
201912;2581;DEPENDIENTE;1;30;BCP;F
201912;2582;INFORMAL;2;36;FINANC_UNO;M
201912;2583;PROFESIONAL INDEPENDIENTE;3;43;FINANCIERO;M
201912;2584;INFORMAL;1;29;IBK;F
201912;2585;DEPENDIENTE;4;64;FALABELLA;M
